DUPLICATE,HAWB,OVERDUE,SUM,VER,RELEASED,ALL CLEAR,LAST IMPORTED,FIRST IMPORTED,FS DEVAN,OF LOCATION,OF DEVAN,OF PIECE COUNT,PIECE COUNT DIFF,FS LOCATION,FS PIECE COUNT,FS PRIMARY LOCATION,CLIENT NAME,RELEASE DATE,CONSIGNEE
False,4570335984,True,True,False,True,False,2021-04-02 10:00:10,2021-03-05 10:26:18,2021-02-26 00:00:00,1309D,2/25/21,36,-12,"R12,1308CD,1309CD, (24)",24,1308CD,EXPEDITORS INT'L - AIR IMPORT,2021-02-26 00:00:00,"INTUITIVE SURGICAL,"
False,4850088382,True,True,False,True,False,2021-04-02 10:00:18,2021-03-05 10:26:19,2021-02-28 05:10:00,1302D,2/27/21,36,-26,"R12,1302D,1260C, (10)",10,1302D,EXPEDITORS INT'L - AIR IMPORT,2021-03-05 00:00:00,"ARROW ELECTRONICS, I"
False,4812303005,True,True,False,True,False,2021-04-02 10:00:13,2021-03-05 10:26:20,2021-02-28 19:40:00,1295D,28-Feb,11,58,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
False,4812303005,True,True,False,True,False,2021-04-02 10:00:13,2021-03-05 10:26:22,2021-02-28 19:40:00,1295D,28-Feb,11,58,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
False,4560288147,True,True,False,True,False,2021-04-02 10:00:09,2021-03-05 10:26:23,2021-02-26 00:00:00,1267C,2/25/21,6,-5,"R12,1265D,, (1)",1,1265D,EXPEDITORS INT'L - AIR IMPORT,2021-03-05 00:00:00,FREUDENBERG-NOK SEAL
False,41N0461065,False,True,False,True,False,2021-03-05 10:26:28,2021-03-05 10:26:28,2021-02-14 04:30:00,217C,2/14/21,23,521,"R16,217CD,511/508, (544)",544,217CD,EXPEDITORS INT'L - AIR IMPORT,2021-02-16 00:00:00,"FUNKO, INC."
False,421314030,False,False,False,False,True,2021-03-05 10:26:29,2021-03-05 10:26:29,2021-02-28 19:30:00,1348B,2/28/21,5,0,"R12,1348B,,1 (5)",5,1348B,EXPEDITORS INT'L - AIR IMPORT,,"OLD NAVY, LLC"
False,4711544054,False,True,False,False,False,2021-03-05 10:26:30,2021-03-05 10:26:30,2021-02-27 18:30:00,1347B,27-Feb,3,72,"R12,1347BCD,, (75)",75,1347BCD,EXPEDITORS INT'L - AIR IMPORT,,AVANOS MEDICAL SALES
False,4431678037,True,True,False,True,False,2021-04-02 10:00:04,2021-03-05 10:26:31,2021-02-25 09:00:00,1310B,25-Feb,18,37,"R12,1310ABC,1247B, (55)",55,1310ABC,EXPEDITORS INT'L - AIR IMPORT,2021-03-25 00:00:00,TE CONNECTIVITY CORP
False,4711543411,False,True,False,True,False,2021-03-05 10:26:32,2021-03-05 10:26:32,2021-02-25 21:10:00,1296A,2/25/21,42,3,"R12,1296AB,,2 (45)",45,1296AB,EXPEDITORS INT'L - AIR IMPORT,2021-02-26 00:00:00,FOXCONN OE TECHNOLOG
False,4913937163,False,True,False,True,False,2021-03-05 10:26:33,2021-03-05 10:26:33,2021-02-23 10:35:00,1295B,2/22/21,1,85,"R12,1284D,,1 (86)",86,FTZF915F,EXPEDITORS INT'L - AIR IMPORT,2021-02-24 00:00:00,RAZER USA LTD
False,4400241313,True,True,False,False,False,2021-04-30 11:23:58,2021-03-05 10:26:34,2021-02-24 19:24:00,1276A,2/24/21,12,8,"CHK,1276A,, (10)",20,1276A,EXPEDITORS INT'L - AIR IMPORT,None,"ICU MEDICAL, INC."
False,4940234657,False,True,False,True,False,2021-03-05 10:26:34,2021-03-05 10:26:34,2021-02-23 15:50:00,1268B,22-Feb,1,2,"R12,1384C,1235A,1 (3)",3,1384C,EXPEDITORS INT'L - AIR IMPORT,2021-02-23 00:00:00,"ALCON VISION, LLC."
False,qhgvcgv,False,True,True,False,False,2021-03-05 10:26:36,2021-03-05 10:26:36,N.A.,1257A,2/11/21,1,-1,N.A.,0,N.A.,N.A.,0,0
False,45T0242904,False,True,False,False,False,2021-03-05 10:26:37,2021-03-05 10:26:37,2021-02-28 20:40:00,1252A,28-Feb,3,13,"R12,1252A,1384/99B,3 (16)",16,1252A,EXPEDITORS INT'L - AIR IMPORT,,ALFWEAR INC.
False,41N0464776,False,True,False,False,False,2021-03-05 10:26:38,2021-03-05 10:26:38,2021-02-28 19:55:00,1250B,28-Feb,1,10,"R12,1250B,, (11)",11,1250B,EXPEDITORS INT'L - AIR IMPORT,,"ONE-CYCLE CONTROL, I"
False,422728498,False,True,False,True,False,2021-03-05 10:26:40,2021-03-05 10:26:40,2021-02-26 04:30:00,1236B,2/26/21,1,22,"R12,1236B,, (23)",23,1236B,EXPEDITORS INT'L - AIR IMPORT,2021-03-01 00:00:00,HANCHETT ENTRY SYSTE
False,4840536953,False,False,False,False,True,2021-03-05 10:26:42,2021-03-05 10:26:42,,1200A,2/16/21,283,0,"S6,539,,5 (283)",283,539,EXPEDITORS INT'L - AIR IMPORT,,ADIDAS INTERNATIONAL
False,416582535,False,True,False,True,False,2021-03-05 10:26:42,2021-03-05 10:26:42,2021-02-28 05:10:00,1201A,27-Feb,1,2,"R12,1205C,, (3)",3,1205C,EXPEDITORS INT'L - AIR IMPORT,2021-03-03 00:00:00,COMMSCOPE CONNECTIVI
False,416582486,False,True,False,False,False,2021-03-05 10:26:43,2021-03-05 10:26:43,2021-02-28 05:10:00,544,27-Feb,4,55,"S6,542,, (59)",59,542,EXPEDITORS INT'L - AIR IMPORT,,COMMSCOPE CONNECTIVI
False,41A0140591,False,False,False,False,True,2021-03-05 10:26:44,2021-03-05 10:26:44,2021-02-28 05:10:00,1398A,2/27/21,7,0,"S6,541/543,1398A, (7)",7,541/543,EXPEDITORS INT'L - AIR IMPORT,,GARRETT ADVANCED MOT
False,4930528584,True,True,False,True,False,2021-04-02 10:00:19,2021-03-05 10:26:45,2021-02-26 14:50:00,511,26-Feb,225,-180,"S6,520,, (45)",45,520,EXPEDITORS INT'L - AIR IMPORT,2021-03-25 00:00:00,"ALCON VISION, LLC."
False,41n0461065,False,True,False,True,False,2021-03-05 10:26:46,2021-03-05 10:26:46,2021-02-14 04:30:00,217B,2/14/21,62,482,"R16,217CD,511/508, (544)",544,217CD,EXPEDITORS INT'L - AIR IMPORT,2021-02-16 00:00:00,"FUNKO, INC."
False,41A0140411,False,False,False,False,True,2021-03-05 10:26:47,2021-03-05 10:26:47,2021-02-26 15:54:00,316,2/26/21,5,0,"S4,316,, (5)",5,316,EXPEDITORS INT'L - AIR IMPORT,,ALCON LABORATORIES
False,41r0017497,False,True,False,False,False,2021-03-05 10:26:48,2021-03-05 10:26:48,2021-02-10 21:25:00,w338,2/26/21,1,37,"CHK,,, (38)",38,,EXPEDITORS INT'L - AIR IMPORT,,MERIT MAQUILADORA ME
False,45T0242904,False,True,False,False,False,2021-03-05 10:26:48,2021-03-05 10:26:48,2021-02-28 20:40:00,1388B,2/28/21,1,15,"R12,1252A,1384/99B,3 (16)",16,1252A,EXPEDITORS INT'L - AIR IMPORT,,ALFWEAR INC.
False,41A0140592,False,True,False,False,False,2021-03-05 10:26:49,2021-03-05 10:26:49,2021-02-28 05:10:00,1385B,2/27/21,1,9,"R12,1269A,1385B, (10)",10,1269A,EXPEDITORS INT'L - AIR IMPORT,,GARRETT ADVANCED MOT
False,41A0140594,True,False,False,False,False,2021-04-30 11:24:21,2021-03-05 10:26:50,2021-02-28 05:10:00,1384C,2/27/21,2,0,"CHK,1385B,, (1)",2,1385B,EXPEDITORS INT'L - AIR IMPORT,None,GARRETT ADVANCED MOT
False,412131820,True,True,False,True,False,2021-04-02 09:59:51,2021-03-12 09:18:21,2021-03-03 06:30:00,1274C,3-Mar,12,-10,"R12,1274C,,1 (2)",2,1274C,EXPEDITORS INT'L - AIR IMPORT,2021-04-01 00:00:00,"OLD NAVY, LLC"
False,415827497,True,True,False,True,False,2021-04-02 09:59:52,2021-03-12 09:18:21,2021-02-23 02:50:00,1343D,22-Feb,20,-16,"R12,1272A,1296/43D, (4)",4,1272A,EXPEDITORS INT'L - AIR IMPORT,2021-02-23 00:00:00,SUNRISE MEDICAL (US)
False,417555722,True,True,False,True,False,2021-04-02 09:59:53,2021-03-12 09:18:22,2021-03-06 08:00:00,1284C,6-Mar,15,-12,"R12,1284A,1284CD, (3)",3,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,DEX CORPORATION
False,417555722,True,True,False,True,False,2021-04-02 09:59:53,2021-03-12 09:18:23,2021-03-06 08:00:00,1284C,6-Mar,15,-12,"R12,1284A,1284CD, (3)",3,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,DEX CORPORATION
False,417768510,True,True,False,True,False,2021-04-02 09:59:55,2021-03-12 09:18:25,2021-03-06 01:15:00,1351D,5-Mar,10,-8,"R12,1251B,,1 (2)",2,1251B,EXPEDITORS INT'L - AIR IMPORT,2021-03-18 00:00:00,THE GAP INC.
False,417768528,True,True,False,True,False,2021-04-02 09:59:56,2021-03-12 09:18:26,2021-03-03 06:30:00,1251C,5-Mar,60,-6,"R12,1253/A,1251/C,1206/B (54)",54,1253/A,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,417768528,True,True,False,True,False,2021-04-02 09:59:56,2021-03-12 09:18:27,2021-03-03 06:30:00,1251C,5-Mar,60,-6,"R12,1253/A,1251/C,1206/B (54)",54,1253/A,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,421866348,True,True,False,True,False,2021-04-02 09:59:58,2021-03-12 09:18:28,2021-03-06 18:45:00,423 a,6-Mar,15,20,"S4,309,, (35)",35,309,EXPEDITORS INT'L - AIR IMPORT,2021-03-10 00:00:00,NOKIA OF AMERICA COR
False,421866348,True,True,False,True,False,2021-04-02 09:59:58,2021-03-12 09:18:28,2021-03-06 18:45:00,423 a,6-Mar,15,20,"S4,309,, (35)",35,309,EXPEDITORS INT'L - AIR IMPORT,2021-03-10 00:00:00,NOKIA OF AMERICA COR
False,4396766629,True,True,False,True,False,2021-04-02 10:00:00,2021-03-12 09:18:30,2021-03-06 03:00:00,304,6-Mar,50,-40,"S4,303,, (10)",10,303,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,JABIL CIRCUIT DE MEX
False,4400241631,True,True,False,True,False,2021-04-02 10:00:02,2021-03-12 09:18:32,2021-03-07 23:50:00,1354A,7-Mar,15,-12,"R12,1354A,,1 (3)",3,1354A,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,JANUS ET CIE
False,4410097050,True,True,False,True,False,2021-04-02 10:00:03,2021-03-12 09:18:33,2021-03-07 23:50:00,1343B,7-Mar,5,-1,"R12,1343B,, (4)",4,1343B,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,NAVICO INC.
False,4431680138,True,True,False,True,False,2021-04-02 10:00:05,2021-03-12 09:18:35,2021-03-01 19:30:00,1244A,7-Mar,5,64,"R12,1254-55C,1403B, (69)",69,1254-55C,EXPEDITORS INT'L - AIR IMPORT,2021-03-09 00:00:00,TE CONNECTIVITY CORP
False,4600232335,True,False,False,True,False,2021-04-02 10:00:11,2021-03-12 09:18:39,2021-02-20 10:00:00,1224B,20-Feb,5,0,"R12,1397-98A,, (5)",5,1397-98A,EXPEDITORS INT'L - AIR IMPORT,2021-02-21 00:00:00,VARIAN MEDICAL SYSTE
False,4812303005,True,True,False,True,False,2021-04-02 10:00:13,2021-03-12 09:18:42,2021-02-28 19:40:00,1295D,28-Feb,11,58,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
False,4831218769,True,True,False,True,False,2021-04-02 10:00:15,2021-03-12 09:18:42,2021-03-06 14:05:00,1326F,6-Mar,130,-104,"R12,1323C,,1 (26)",26,1323C,EXPEDITORS INT'L - AIR IMPORT,2021-03-16 00:00:00,ADIDAS INTERNATIONAL
False,4840538955,True,True,False,True,False,2021-04-02 10:00:17,2021-03-12 09:18:43,2021-03-03 00:45:00,1231C,2-Mar,65,-52,"R12,1232E,,1 (13)",13,1232E,EXPEDITORS INT'L - AIR IMPORT,2021-03-06 00:00:00,CISCO SYSTEMS INC.
False,4930528584,True,True,False,True,False,2021-04-02 10:00:19,2021-03-12 09:18:45,2021-02-26 14:50:00,511,26-Feb,225,-180,"S6,520,, (45)",45,520,EXPEDITORS INT'L - AIR IMPORT,2021-03-25 00:00:00,"ALCON VISION, LLC."
False,4950153089,True,True,False,True,False,2021-04-02 10:00:20,2021-03-12 09:18:46,2021-03-10 02:12:00,1266B,25-Feb,15,-6,"S2,158/60,,1 (9)",9,158/60,EXPEDITORS INT'L - AIR IMPORT,2021-03-14 00:00:00,NORTHROP GRUMMAN INT
False,45800166514,False,True,True,False,False,2021-04-02 10:00:21,2021-03-12 09:18:47,N.A.,305,3-Mar,60,-60,N.A.,0,N.A.,N.A.,0,0
False,417768534,True,True,False,True,False,2021-04-02 10:00:22,2021-03-12 09:18:48,2021-03-03 06:30:00,1332C,6-Mar,50,-3,"R12,1254B,1332C,3 (47)",47,1254B,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,41C0007157,True,True,False,False,False,2021-04-02 10:00:26,2021-03-12 09:18:50,2021-02-05 10:06:00,1381B,23-Feb,55,-53,"CHK,441,,1 (1)",2,441,EXPEDITORS INT'L - AIR IMPORT,None,"BANANA REPUBLIC, LLC"
False,41N0461065A,True,True,False,True,False,2021-04-02 10:00:29,2021-03-12 09:18:52,2021-02-14 04:30:00,217D,2/14/21,200,344,"R16,217CD,511/508, (544)",544,217CD,EXPEDITORS INT'L - AIR IMPORT,2021-02-16 00:00:00,"FUNKO, INC."
False,41N0461065B,True,True,False,True,False,2021-04-02 10:00:30,2021-03-12 09:18:53,2021-02-14 04:30:00,217C,2/14/21,55,-44,"R12,1284A,,1 (11)",11,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-02-19 00:00:00,"FUNKO, INC."
False,417555722,True,True,False,True,False,2021-04-02 09:59:53,2021-03-19 10:46:09,2021-03-06 08:00:00,1284C,6-Mar,15,-12,"R12,1284A,1284CD, (3)",3,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,DEX CORPORATION
False,417768528,True,True,False,True,False,2021-04-02 09:59:56,2021-03-19 10:46:14,2021-03-03 06:30:00,1251C,5-Mar,60,-6,"R12,1253/A,1251/C,1206/B (54)",54,1253/A,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,421866348,True,True,False,True,False,2021-04-02 09:59:58,2021-03-19 10:46:15,2021-03-06 18:45:00,423 a,6-Mar,15,20,"S4,309,, (35)",35,309,EXPEDITORS INT'L - AIR IMPORT,2021-03-10 00:00:00,NOKIA OF AMERICA COR
False,4812303005,True,True,False,True,False,2021-04-02 10:00:13,2021-03-19 10:46:29,2021-02-28 19:40:00,1295D,28-Feb,11,58,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
False,417555722,True,True,False,True,False,2021-04-02 09:59:53,2021-03-26 10:45:16,2021-03-06 08:00:00,1284C,6-Mar,15,-12,"R12,1284A,1284CD, (3)",3,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,DEX CORPORATION
False,417768528,True,True,False,True,False,2021-04-02 09:59:56,2021-03-26 10:45:20,2021-03-03 06:30:00,1251C,5-Mar,60,-6,"R12,1253/A,1251/C,1206/B (54)",54,1253/A,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,421866348,True,True,False,True,False,2021-04-02 09:59:58,2021-03-26 10:45:22,2021-03-06 18:45:00,423 a,6-Mar,15,20,"S4,309,, (35)",35,309,EXPEDITORS INT'L - AIR IMPORT,2021-03-10 00:00:00,NOKIA OF AMERICA COR
False,4812303005,True,True,False,True,False,2021-04-02 10:00:13,2021-03-26 10:45:37,2021-02-28 19:40:00,1295D,28-Feb,11,58,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
False,417555722,True,True,False,True,False,2021-04-02 09:59:53,2021-03-26 10:51:21,2021-03-06 08:00:00,1284C,6-Mar,15,-12,"R12,1284A,1284CD, (3)",3,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,DEX CORPORATION
False,417768528,True,True,False,True,False,2021-04-02 09:59:56,2021-03-26 10:51:25,2021-03-03 06:30:00,1251C,5-Mar,60,-6,"R12,1253/A,1251/C,1206/B (54)",54,1253/A,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,421866348,True,True,False,True,False,2021-04-02 09:59:58,2021-03-26 10:51:26,2021-03-06 18:45:00,423 a,6-Mar,15,20,"S4,309,, (35)",35,309,EXPEDITORS INT'L - AIR IMPORT,2021-03-10 00:00:00,NOKIA OF AMERICA COR
False,4812303005,True,True,False,True,False,2021-04-02 10:00:13,2021-03-26 10:51:41,2021-02-28 19:40:00,1295D,28-Feb,11,58,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:54:40,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
False,41N0458982,True,True,False,True,False,2021-04-30 08:46:43,2021-03-26 10:54:41,2021-02-19 07:10:00,1361C,2/19/21,322,-208,"R12,1271B,1362AC,5 (114)",114,1271B,EXPEDITORS INT'L - AIR IMPORT,2021-03-02 00:00:00,MOLEX US IMPORT WEST
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:54:42,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:54:43,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:54:43,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
False,4720600710,False,True,False,False,False,2021-03-26 10:54:45,2021-03-26 10:54:45,2021-03-21 04:38:00,1339C,3/21/2021,1,119,"R12,1336-39C,, (120)",120,1336-39C,EXPEDITORS INT'L - AIR IMPORT,,PRECISION ENGINE CON
False,4720600710,False,True,False,False,False,2021-03-26 10:54:46,2021-03-26 10:54:46,2021-03-21 04:38:00,1338C,3/21/2021,1,119,"R12,1336-39C,, (120)",120,1336-39C,EXPEDITORS INT'L - AIR IMPORT,,PRECISION ENGINE CON
False,4720600710,False,True,False,False,False,2021-03-26 10:54:47,2021-03-26 10:54:47,2021-03-21 04:38:00,1337C,3/21/2021,1,119,"R12,1336-39C,, (120)",120,1336-39C,EXPEDITORS INT'L - AIR IMPORT,,PRECISION ENGINE CON
False,4720600710,False,True,False,False,False,2021-03-26 10:54:47,2021-03-26 10:54:47,2021-03-21 04:38:00,1336C,3/21/2021,1,119,"R12,1336-39C,, (120)",120,1336-39C,EXPEDITORS INT'L - AIR IMPORT,,PRECISION ENGINE CON
False,41C0007593,False,False,False,False,True,2021-03-26 10:54:49,2021-03-26 10:54:49,2021-03-15 19:30:00,1326E,3/15/2021,20,0,"R12,1326E,,1 (20)",20,1326E,EXPEDITORS INT'L - AIR IMPORT,,THE GAP INC.
False,6395582497,False,True,False,False,False,2021-03-26 10:54:50,2021-03-26 10:54:50,2021-03-19 11:50:00,1326F,3/19/2021,6,-4,"R12,1326/27F,, (2)",2,1326/27F,EXPEDITORS INT'L - IMPORT DEPT.,,GE HEALTHCARE CLINICAL SYSTEMS
False,6395582497,False,True,False,False,False,2021-03-26 10:54:50,2021-03-26 10:54:50,2021-03-19 11:50:00,1327F,3/19/2021,8,-6,"R12,1326/27F,, (2)",2,1326/27F,EXPEDITORS INT'L - IMPORT DEPT.,,GE HEALTHCARE CLINICAL SYSTEMS
False,4396768973,False,True,False,False,False,2021-03-26 10:54:51,2021-03-26 10:54:51,2021-03-19 07:30:00,1309C,3/19/2021,30,110,"CHK,1245AB,1307/09C, (80)",140,1245AB,EXPEDITORS INT'L - AIR IMPORT,,NAVICO INC.
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:54:52,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
False,4396768973,False,True,False,False,False,2021-03-26 10:54:53,2021-03-26 10:54:53,2021-03-19 07:30:00,1307C,3/18/2021,30,110,"CHK,1245AB,1307/09C, (80)",140,1245AB,EXPEDITORS INT'L - AIR IMPORT,,NAVICO INC.
False,4812305814,False,True,False,True,False,2021-03-26 10:54:53,2021-03-26 10:54:53,2021-03-20 10:00:00,1302D,3/18/2021,20,24,"R12,1301-02D,, (44)",44,1301-02D,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,SPACE EXPLORATION TE
False,412131851,False,False,False,False,True,2021-03-26 10:54:54,2021-03-26 10:54:54,2021-03-17 01:00:00,1280C,3/16/2021,7,0,"R12,1280C,,1 (7)",7,1280C,EXPEDITORS INT'L - AIR IMPORT,,"OLD NAVY, LLC"
False,412131847,False,False,False,False,True,2021-03-26 10:54:56,2021-03-26 10:54:56,2021-03-17 01:00:00,1281C,3/16/2021,13,0,"R12,1281C,,1 (13)",13,1281C,EXPEDITORS INT'L - AIR IMPORT,,"OLD NAVY, LLC"
False,45T0243713,False,True,False,False,False,2021-03-26 10:54:56,2021-03-26 10:54:56,2021-03-20 10:00:00,1279E,3/20/2021,2,1,"R12,1279E,1385B,2 (3)",3,1279E,EXPEDITORS INT'L - AIR IMPORT,,THE GAP INC.
False,4600234280,False,False,False,False,True,2021-03-26 10:54:59,2021-03-26 10:54:59,2021-03-20 13:15:00,1239C,3/20/2021,1,0,"R12,1339C,, (1)",1,1339C,EXPEDITORS INT'L - AIR IMPORT,,VARIAN MEDICAL SYSTE
False,416582903,False,False,False,False,True,2021-03-26 10:55:00,2021-03-26 10:55:00,2021-03-20 13:15:00,1234C,3/20/2021,4,0,"CHK,1234C,,1 (3)",4,1234C,EXPEDITORS INT'L - AIR IMPORT,,JABIL CIRCUIT DE MEX
False,4396768973,False,True,False,False,False,2021-03-26 10:55:01,2021-03-26 10:55:01,2021-03-19 07:30:00,1219D,3/18/2021,30,110,"CHK,1245AB,1307/09C, (80)",140,1245AB,EXPEDITORS INT'L - AIR IMPORT,,NAVICO INC.
False,4396768973,False,True,False,False,False,2021-03-26 10:55:01,2021-03-26 10:55:01,2021-03-19 07:30:00,1218D,3/18/2021,30,110,"CHK,1245AB,1307/09C, (80)",140,1245AB,EXPEDITORS INT'L - AIR IMPORT,,NAVICO INC.
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:55:04,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-03-26 10:55:04,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
False,4812306990,False,True,False,False,False,2021-03-26 10:55:05,2021-03-26 10:55:05,2021-03-21 05:00:00,236B,3/20/2021,12,64,"CHK,234-36B,, (34)",76,234-36B,EXPEDITORS INT'L - AIR IMPORT,,"EXTREME NETWORKS, IN"
False,4812306990,False,True,False,False,False,2021-03-26 10:55:06,2021-03-26 10:55:06,2021-03-21 05:00:00,235B,3/20/2021,12,64,"CHK,234-36B,, (34)",76,234-36B,EXPEDITORS INT'L - AIR IMPORT,,"EXTREME NETWORKS, IN"
False,4812306990,False,True,False,False,False,2021-03-26 10:55:07,2021-03-26 10:55:07,2021-03-21 05:00:00,234B,3/20/2021,10,66,"CHK,234-36B,, (34)",76,234-36B,EXPEDITORS INT'L - AIR IMPORT,,"EXTREME NETWORKS, IN"
True,4913961369,False,True,False,True,False,2021-03-26 10:55:11,2021-03-26 10:55:07,2021-03-21 23:15:00,203C,3/21/2021,1,9,"S3,218,749, (10)",10,218,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,LITTELFUSE INC
True,4913961369,False,True,False,True,False,2021-03-26 10:55:11,2021-03-26 10:55:08,2021-03-21 23:15:00,203C,3/21/2021,1,9,"S3,218,749, (10)",10,218,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,LITTELFUSE INC
True,4913961369,False,True,False,True,False,2021-03-26 10:55:11,2021-03-26 10:55:09,2021-03-21 23:15:00,203C,3/21/2021,1,9,"S3,218,749, (10)",10,218,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,LITTELFUSE INC
True,4913961369,False,True,False,True,False,2021-03-26 10:55:11,2021-03-26 10:55:10,2021-03-21 23:15:00,203C,3/21/2021,1,9,"S3,218,749, (10)",10,218,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,LITTELFUSE INC
False,43Z1141884,True,True,False,True,False,2021-04-23 10:23:16,2021-03-26 10:55:12,2021-03-10 15:40:00,419d,3/10/21,264,-156,"S6,522,,5 (108)",108,522,EXPEDITORS INT'L - AIR IMPORT,2021-03-11 00:00:00,NEW BALANCE ATHLETIC
False,43Z1141884,True,True,False,True,False,2021-04-23 10:23:16,2021-03-26 10:55:12,2021-03-10 15:40:00,419d,3/10/21,264,-156,"S6,522,,5 (108)",108,522,EXPEDITORS INT'L - AIR IMPORT,2021-03-11 00:00:00,NEW BALANCE ATHLETIC
False,43Z1141511,False,True,False,True,False,2021-03-26 10:55:13,2021-03-26 10:55:13,2021-03-09 00:30:00,422d,3/8/2021,30,48,"S4,312,1372B,4 (78)",78,312,EXPEDITORS INT'L - AIR IMPORT,2021-03-26 00:00:00,ADIDAS INTERNATIONAL
False,43Z1141511,False,True,False,True,False,2021-03-26 10:55:14,2021-03-26 10:55:14,2021-03-09 00:30:00,423d,3/8/2021,30,48,"S4,312,1372B,4 (78)",78,312,EXPEDITORS INT'L - AIR IMPORT,2021-03-26 00:00:00,ADIDAS INTERNATIONAL
False,43Z1141511,False,True,False,True,False,2021-03-26 10:55:14,2021-03-26 10:55:14,2021-03-09 00:30:00,420c,3/8/2021,10,68,"S4,312,1372B,4 (78)",78,312,EXPEDITORS INT'L - AIR IMPORT,2021-03-26 00:00:00,ADIDAS INTERNATIONAL
False,41N0467593,False,True,False,False,False,2021-03-26 10:55:15,2021-03-26 10:55:15,2021-03-18 15:35:00,1381B,18-Mar,4,144,"S6,517,1381B,5 (148)",148,517,EXPEDITORS INT'L - AIR IMPORT,,FLEXTRONICS TECHNOLO
False,42k0003860,False,False,False,False,True,2021-03-26 10:55:16,2021-03-26 10:55:16,2021-03-20 08:00:00,1376A,19-Mar,7,0,"CHK,,, (0)",7,,EXPEDITORS INT'L - AIR IMPORT,,INVENTEC CORPORATION
False,4913947237,False,True,False,False,False,2021-03-26 10:55:17,2021-03-26 10:55:17,2021-03-19 07:30:00,1366A,19-Mar,1,66,"R12,1366A,, (67)",67,1366A,EXPEDITORS INT'L - AIR IMPORT,,BENCHMARK ELECTRONIC
False,4812306363,False,False,False,False,True,2021-03-26 10:55:19,2021-03-26 10:55:19,2021-03-15 23:50:00,1299B,15-Mar,11,0,"R12,1295B,,1 (11)",11,1295B,EXPEDITORS INT'L - AIR IMPORT,,HUNTER INDUSTRIES IN
